statistic,pvalue,n_problems,metric
15.666666666666657,0.028342469595304207,3,HV
18.444444444444443,0.010117845336150545,3,IGD_ref
10.444444444444443,0.1647546703879181,3,IGDX_ref
19.1111111111111,0.007846306818921615,3,n_modes
10.777777777777771,0.1486102638826,3,placement_diversity
13.222222222222214,0.06687556939839055,3,mean_access
11.555555555555557,0.11615490110924323,3,max_access
