statistic,pvalue,n_problems,metric
6.06666666666666,0.2997859174977127,3,HV
13.095238095238088,0.022502443866208508,3,IGD_ref
,,3,feasible_ratio
9.134615384615373,0.1038137758419439,3,n_route_families
7.952380952380949,0.15887960694309788,3,route_family_diversity
13.476190476190467,0.019302430752011348,3,total_distance
12.904761904761898,0.02428778696990069,3,risk_exposure
