,EARS_MMOEA,CPDEA,DN_NSGAII,HREA,MMEA_WI,MO_Ring_PSO_SCD,NSGAII,OmniOptimizer
HV,2.3333333333333335,8.0,3.3333333333333335,4.0,5.0,5.0,5.0,3.3333333333333335
IGD_ref,2.6666666666666665,8.0,4.666666666666667,3.3333333333333335,6.0,3.3333333333333335,4.666666666666667,3.3333333333333335
IGDX_ref,2.6666666666666665,5.0,4.333333333333333,5.666666666666667,7.0,1.0,6.666666666666667,3.6666666666666665
n_modes,3.5,8.0,3.3333333333333335,1.3333333333333333,6.0,7.0,3.6666666666666665,3.1666666666666665
placement_diversity,3.6666666666666665,1.0,5.0,5.0,5.333333333333333,4.333333333333333,7.666666666666667,4.0
mean_access,5.666666666666667,8.0,6.333333333333333,4.0,2.6666666666666665,3.6666666666666665,2.0,3.6666666666666665
max_access,4.0,8.0,2.6666666666666665,4.666666666666667,4.666666666666667,1.0,6.0,5.0
