statistic,pvalue,n_problems,metric
17.0,0.017396182569124504,3,HV
15.888888888888886,0.026151102024016756,3,IGD_ref
16.33333333333333,0.02223947746239062,3,IGDX_ref
18.77777777777777,0.008912722893625888,3,n_modes
9.222222222222214,0.23709278637928177,3,placement_diversity
14.777777777777771,0.038955846586955604,3,mean_access
14.888888888888886,0.03745035689554898,3,max_access
