statistic,pvalue,n_problems,metric
14.241379310344815,0.04705100624671939,3,HV
18.103448275862057,0.011511881021950613,3,IGD_ref
15.568965517241374,0.029359705674932225,3,IGDX_ref
14.965517241379303,0.03644397227120401,3,n_modes
12.444444444444443,0.086858192745662,3,placement_diversity
8.444444444444443,0.295037724842285,3,mean_access
12.1111111111111,0.09696361905496044,3,max_access
