statistic,pvalue,n_problems,metric
39.32608695652174,1.0060759767786423e-05,8,IGD
42.48447204968943,2.6797455216062264e-06,8,IGDplus
43.07142857142855,2.0914975443735333e-06,8,HV
56.15217391304344,7.341114137120979e-09,8,IGDX
52.85403726708074,3.1151890161189084e-08,8,PSP
57.91304347826086,3.3775498170953476e-09,8,mode_coverage
6.032659409020216,0.7366451967670109,8,n_modes
32.33850931677019,0.00017399928175482212,8,spacing
