,EARS_MMOEA,CPDEA,DN_NSGAII,HREA,MMEA_WI,MO_Ring_PSO_SCD,OmniOptimizer
HV,3.3333333333333335,7.0,4.666666666666667,2.6666666666666665,2.0,6.0,2.3333333333333335
IGD_ref,1.6666666666666667,7.0,3.3333333333333335,2.6666666666666665,5.0,6.0,2.3333333333333335
IGDX_ref,2.6666666666666665,7.0,4.0,2.6666666666666665,5.0,4.666666666666667,2.0
n_modes,2.3333333333333335,7.0,4.0,2.3333333333333335,5.0,6.0,1.3333333333333333
placement_diversity,3.3333333333333335,1.0,4.333333333333333,4.666666666666667,5.0,5.333333333333333,4.333333333333333
mean_access,2.6666666666666665,7.0,4.0,4.333333333333333,1.3333333333333333,3.6666666666666665,5.0
max_access,5.0,7.0,3.6666666666666665,3.3333333333333335,4.0,1.3333333333333333,3.6666666666666665
