,EARS_MMOEA,CPDEA,DN_NSGAII,HREA,MMEA_WI,MO_Ring_PSO_SCD,NSGAII,OmniOptimizer
HV,4.0,8.0,5.333333333333333,3.0,2.3333333333333335,7.0,4.0,2.3333333333333335
IGD_ref,2.6666666666666665,8.0,4.666666666666667,3.3333333333333335,6.0,7.0,2.6666666666666665,1.6666666666666667
IGDX_ref,4.0,8.0,5.0,3.3333333333333335,4.666666666666667,5.0,4.0,2.0
n_modes,3.0,8.0,5.0,3.0,6.0,7.0,2.3333333333333335,1.6666666666666667
placement_diversity,3.3333333333333335,1.0,4.333333333333333,5.0,5.333333333333333,6.0,6.666666666666667,4.333333333333333
mean_access,3.0,8.0,4.666666666666667,5.0,1.3333333333333333,4.0,4.333333333333333,5.666666666666667
max_access,5.666666666666667,8.0,4.333333333333333,3.6666666666666665,4.666666666666667,1.6666666666666667,3.6666666666666665,4.333333333333333
