statistic,pvalue,n_problems,metric
14.42857142857143,0.025198479321301037,3,HV
15.714285714285708,0.01537250141325054,3,IGD_ref
11.57142857142857,0.07224173485777069,3,IGDX_ref
17.14285714285714,0.008772316356192598,3,n_modes
8.285714285714278,0.21790952408105582,3,placement_diversity
12.285714285714278,0.055890088784070424,3,mean_access
11.42857142857143,0.07600026527459659,3,max_access
